"","cantidad..1.","cantidad..2.","cantidad..3.","cantidad..4.","cantidad..5.","cantidad..6.","cantidad..7.","cantidad..8.","cantidad..9.","cantidad..10.","cantidad..11.","temperatura_media_media..1.","temperatura_media_media..2.","temperatura_media_media..3.","temperatura_media_media..4.","temperatura_media_media..5.","temperatura_media_media..6.","temperatura_media_media..7.","temperatura_media_media..8.","temperatura_media_media..9.","temperatura_media_media..10.","temperatura_media_media..11.","indice..1.","indice..2.","indice..3.","indice..4.","indice..5.","indice..6.","indice..7.","indice..8.","indice..9.","indice..10.","indice..11.","humedad_min_media_porc..1.","humedad_min_media_porc..2.","humedad_min_media_porc..3.","humedad_min_media_porc..4.","humedad_min_media_porc..5.","humedad_min_media_porc..6.","humedad_min_media_porc..7.","humedad_min_media_porc..8.","humedad_min_media_porc..9.","humedad_min_media_porc..10.","humedad_min_media_porc..11.","humedad_max_media_porc..1.","humedad_max_media_porc..2.","humedad_max_media_porc..3.","humedad_max_media_porc..4.","humedad_max_media_porc..5.","humedad_max_media_porc..6.","humedad_max_media_porc..7.","humedad_max_media_porc..8.","humedad_max_media_porc..9.","humedad_max_media_porc..10.","humedad_max_media_porc..11.","lluvia_mm..1.","lluvia_mm..2.","lluvia_mm..3.","lluvia_mm..4.","lluvia_mm..5.","lluvia_mm..6.","lluvia_mm..7.","lluvia_mm..8.","lluvia_mm..9.","lluvia_mm..10.","lluvia_mm..11.","humedad_media_media_porc..1.","humedad_media_media_porc..2.","humedad_media_media_porc..3.","humedad_media_media_porc..4.","humedad_media_media_porc..5.","humedad_media_media_porc..6.","humedad_media_media_porc..7.","humedad_media_media_porc..8.","humedad_media_media_porc..9.","humedad_media_media_porc..10.","humedad_media_media_porc..11.","temperatura_max_media..1.","temperatura_max_media..2.","temperatura_max_media..3.","temperatura_max_media..4.","temperatura_max_media..5.","temperatura_max_media..6.","temperatura_max_media..7.","temperatura_max_media..8.","temperatura_max_media..9.","temperatura_max_media..10.","temperatura_max_media..11.","nivel..1.","nivel..2.","nivel..3.","nivel..4.","nivel..5.","nivel..6.","nivel..7.","nivel..8.","nivel..9.","nivel..10.","nivel..11.","cantidad","temperatura_min_media..1.","temperatura_min_media..2.","temperatura_min_media..3.","temperatura_min_media..4.","temperatura_min_media..5.","temperatura_min_media..6.","temperatura_min_media..7.","temperatura_min_media..8.","temperatura_min_media..9.","temperatura_min_media..10.","temperatura_min_media..11."
"nivel..2.",-0.101031764683312,-0.0583360600210556,-0.0265201017559609,0.00187657238191156,0.0273470692598609,0.0518405310653867,0.078410772715733,0.104400280862797,0.131463664999017,0.155784821546362,0.184171327512128,-0.433888735231713,-0.448294877748093,-0.448052298157774,-0.440224646987516,-0.415514972671596,-0.380850797085329,-0.342001691279858,-0.293777185782903,-0.240389888064082,-0.186480027968348,-0.132698010398574,-0.0173264989489672,0.027522099332707,0.07591735163007,0.124592150352851,0.173063081917744,0.224055416085909,0.269410010058158,0.312045299840004,0.351121578898513,0.387616517001373,0.418723711871882,0.211559010566061,0.281719521186736,0.366329430429792,0.418761795645901,0.441927705232353,0.444995847259822,0.436826753874869,0.423692898658408,0.411396524416567,0.385657853445535,0.364387660905404,0.0253910210317535,0.0960415018229395,0.178437035174536,0.234268249381681,0.26730399202089,0.279911818199823,0.285126429459579,0.289563783546957,0.292903549203252,0.29520636564492,0.294996296773374,-0.0655712822326415,-0.0275626809498006,0.0363151095347082,0.0615766414867146,0.0980894320866035,0.101859397740514,0.0905518001811195,0.0833995118228822,0.0855775955769622,0.119707103078446,0.132474754547045,0.158506448688898,0.235479678681655,0.325972693819679,0.38484240316936,0.414570029117108,0.423411428983642,0.424490700594991,0.42246121305316,0.422149682840746,0.407799023822477,0.393271332202485,-0.454951756036471,-0.476730231329119,-0.490040456744864,-0.490923872366004,-0.472224285701542,-0.441822201427595,-0.403126218305089,-0.356460267941731,-0.303199191662272,-0.245816709206305,-0.189760025477823,0.976836799734794,1,0.976728074156454,0.929179421154371,0.869995125244154,0.807636300395438,0.746286773516567,0.686590099282852,0.626544304975627,0.565398771233656,0.503776049459359,-0.153710773422642,-0.408835892610271,-0.411673672396983,-0.396001370656782,-0.378636174313852,-0.350646870590584,-0.316505438726516,-0.279748594381565,-0.233901512894702,-0.180642676387361,-0.130147637608523,-0.078700481674942
"nivel..3.",-0.152617067503752,-0.0999901787354563,-0.0570620770936404,-0.0265135211705395,0.00192354049055663,0.0275443719278496,0.0532800236388702,0.0803046988850516,0.106149883306739,0.132968507276682,0.157669905463658,-0.424520843207316,-0.434336541186148,-0.445009829175279,-0.451606538306553,-0.442442757218635,-0.414308537401631,-0.383285852793352,-0.341126952090951,-0.291536710876659,-0.245224640596315,-0.190001823997106,-0.0658298655486236,-0.0253388012375013,0.0202314640488652,0.0693421764764717,0.118699927131278,0.167818168758121,0.219439106227859,0.265359253544519,0.30847623054022,0.348080378914375,0.385030040083036,0.177140699282513,0.209354897114524,0.283574801387212,0.362302557973713,0.41586051414854,0.433382603547277,0.438390257022856,0.432895032853177,0.424926467423127,0.410852862045495,0.387463425016078,-0.02410446154844,0.020135989094585,0.0960230728713017,0.181478452747914,0.234566246482875,0.257711984404775,0.271324708775789,0.277476056842679,0.287961445348891,0.295378555313479,0.298142218080907,-0.058817615577061,-0.0620881494871676,-0.0258036080719978,0.0356106193918887,0.0677043345826073,0.0864774342019563,0.0885166978289825,0.085148054420525,0.0568276523885571,0.0901395176691085,0.123562280894512,0.11058500974994,0.152729329990817,0.23558233114974,0.325053251220835,0.382804441638537,0.404942578639757,0.415826737981373,0.417964045141781,0.422862895630417,0.422117169664744,0.409664956516084,-0.44468301559552,-0.454717859168973,-0.473778559506423,-0.491708120310649,-0.492463801865991,-0.469203337737461,-0.443167356039765,-0.401722642841147,-0.354326298500058,-0.305965732053566,-0.248699951286418,0.929555288675553,0.976728074156454,1,0.976596808160455,0.928801386869434,0.869651326366036,0.807802032614157,0.746513493845411,0.687027680033724,0.628139047638777,0.56739020112102,-0.207421647058768,-0.402636610239647,-0.409796288885462,-0.408489947298957,-0.401165462147763,-0.382207536103548,-0.351826788617673,-0.320778715450667,-0.279878177894527,-0.23127787126197,-0.185482130028183,-0.133601792140482
"nivel..4.",-0.206503896167194,-0.151750430173017,-0.098874538674795,-0.0571324060741304,-0.0265436136683249,0.00204158006029695,0.0288478964797739,0.0550120992066779,0.0818975306216927,0.107502142704374,0.134686343083194,-0.409010447128891,-0.424860312147861,-0.431119174317747,-0.448311962530478,-0.45362967522923,-0.441338702520817,-0.416641477859232,-0.382527155119227,-0.33914134037318,-0.296168544066814,-0.248696139057749,-0.110966495214335,-0.0738516624757487,-0.0326782189872795,0.0135811213454723,0.063371123948764,0.113374037160621,0.163100955339251,0.215311610151674,0.261717245554124,0.305368187088796,0.345425296048436,0.144263365566075,0.17489487926521,0.210922039339364,0.279430779439637,0.359278686336966,0.407530089137337,0.427008075753009,0.434637852144648,0.434038686642363,0.424399792494943,0.412394762754764,-0.0612715897329559,-0.0292051843852432,0.0200000337958305,0.098635180309693,0.181582827487975,0.225235336252984,0.249409831365293,0.263946675138608,0.275874915875302,0.290268667418583,0.298029297580005,-0.0557767623349074,-0.0554639494535378,-0.0604753561288568,-0.0266380645239469,0.0413756211565786,0.0562891885962236,0.0736475375816772,0.0833462827957242,0.0600871376317241,0.0610671751546169,0.0937357957307377,0.0684812616991632,0.104846307144304,0.152610760040633,0.23441233330381,0.322849554347078,0.373401374414597,0.397598491853289,0.409551725813973,0.418274838005513,0.422775487022056,0.423642239125314,-0.427309086585751,-0.44437006855638,-0.451776817979523,-0.475254034278342,-0.49307214712922,-0.489675130760562,-0.470460214439565,-0.441899033552289,-0.399831208450207,-0.356943191405708,-0.308758895940489,0.870659886843125,0.929179421154371,0.976596808160455,1,0.976475912038336,0.928639954879958,0.869828797624347,0.808051669497482,0.746892534531698,0.688417762988453,0.629898724346853,-0.257793778865914,-0.389219567314629,-0.403475827744196,-0.406732449248064,-0.413349164612852,-0.404478615688333,-0.383349536954974,-0.355941436656099,-0.320966437226241,-0.277532733671433,-0.235970080085675,-0.188935508941914
"nivel..5.",-0.257006863269645,-0.205782112178917,-0.150781522587234,-0.0990269066989546,-0.0572230596205921,-0.0264899886292669,0.00323665050280038,0.0304548785186165,0.0564791949306197,0.0831327825235686,0.109081760170174,-0.389740059155524,-0.409254924205124,-0.421743893478991,-0.434205810167078,-0.450179098810069,-0.452571399172719,-0.443577212124138,-0.415970723390563,-0.380748698846318,-0.343600449511685,-0.299583042807621,-0.151638398200262,-0.118979578955866,-0.0812100379993031,-0.0393807135643783,0.00753673605858281,0.0579712816290747,0.10858343300505,0.158884791804423,0.21160230248299,0.258549667258035,0.302659449488071,0.114907909430138,0.141994593939911,0.176313018094502,0.206696033186672,0.276197020441462,0.350781882749478,0.401262176283173,0.423342439124351,0.435686762583632,0.433515828153404,0.425756418302795,-0.100999476892748,-0.0662314565626577,-0.0293670377065746,0.0222616736337218,0.0985047107573837,0.172341946097192,0.217116823437586,0.242216049185777,0.262346197058557,0.278009079376577,0.292751628002401,-0.0586951102420389,-0.052545027942689,-0.0538805276321009,-0.0613373179307573,-0.0212591893953406,0.0301358248861152,0.0437661092024395,0.0686192045203847,0.059386507328961,0.0641608738614134,0.0644630264926788,0.0290783248090097,0.0627847541395867,0.104635667674631,0.151245153521951,0.231957510344341,0.313364401053877,0.366168820404559,0.391467250615055,0.40978528449637,0.418120748334027,0.42410115512192,-0.405342109932511,-0.426921022033647,-0.441510232323495,-0.453089405733601,-0.476474788564319,-0.490395694863691,-0.490854297856926,-0.469287795866507,-0.440206956944209,-0.402319351980712,-0.359648955536671,0.80824965643779,0.869995125244154,0.928801386869434,0.976475912038336,1,0.976447787417565,0.928829762644099,0.870106967620509,0.808387449085738,0.748105051750903,0.689974730341952,-0.304396736631324,-0.372904892895873,-0.38994942630909,-0.400516995213291,-0.411333202415965,-0.416456943502827,-0.405575600988445,-0.387326032109343,-0.356171191000219,-0.318852670558906,-0.282097162111021,-0.239409843587664
"nivel..6.",-0.303320759889129,-0.256052011865552,-0.204571360890748,-0.150573237464463,-0.0987904030802512,-0.0568715523521006,-0.025198931115666,0.00488846431266248,0.0319504613089904,0.0577498395188693,0.0846771603480219,-0.362019444652937,-0.390020845818083,-0.407375732796263,-0.424527233053627,-0.436155779333995,-0.449280301369756,-0.454503690567076,-0.443214089725321,-0.414587121219975,-0.384904760863479,-0.346678764245201,-0.187927483687212,-0.157751800754234,-0.124549356935185,-0.0862328223146274,-0.0438647348332924,0.00358207772801236,0.0545240488366113,0.105609265793867,0.156288640020634,0.209474548398805,0.256784744426823,0.0780269143898392,0.113190933043619,0.143504840253449,0.172042269764824,0.203478196810953,0.267929346901316,0.34452737697271,0.397867050040737,0.423950565365532,0.435035007402377,0.435326741478806,-0.133448069394323,-0.105906947380008,-0.065395187111672,-0.0276829486163286,0.0221397926127425,0.0894942198185525,0.164337889845073,0.210001562532256,0.240821570447329,0.263515959078815,0.281375906623332,-0.0544903507929162,-0.0559062446666142,-0.0505966780116165,-0.054027091421717,-0.0562179726359064,-0.0314451768354219,0.018396757845801,0.0391770886785109,0.0479741409955907,0.0629023114113739,0.0675475818319175,-0.0128056542504545,0.0238566628846612,0.0631357926420759,0.103029149990134,0.148942403777083,0.222597064518164,0.306205244440284,0.360268381053021,0.391691059963601,0.409094006278553,0.420126670898319,-0.372420094816799,-0.40507430006042,-0.425250254817224,-0.442643992475249,-0.454451095399104,-0.474191278016977,-0.491521931883681,-0.490226522528305,-0.467925827616034,-0.442653999747082,-0.404904062157995,0.746367221108784,0.807636300395438,0.869651326366036,0.928639954879958,0.976447787417565,1,0.976543974131979,0.9290126097228,0.870385484878146,0.809380927555818,0.749452357469169,-0.345236330569823,-0.351291628970093,-0.373564539867905,-0.388123986684736,-0.404749018364711,-0.414421639604816,-0.417478935651258,-0.409029316340661,-0.387667766076509,-0.354583423465167,-0.32306244060735,-0.284992038368104
"nivel..7.",-0.343650079308045,-0.301905946701426,-0.254348743521863,-0.203701835013516,-0.149744848220678,-0.0979214547750563,-0.0553458941145984,-0.0233872616497434,0.00652192769056399,0.0333754922136448,0.0593552449551049,-0.327417961225651,-0.362504798384882,-0.389964911878709,-0.409867927208273,-0.426703481074733,-0.43557435275032,-0.450857986061148,-0.454541823640277,-0.442300905806178,-0.418274571036202,-0.387416762821828,-0.21364846810155,-0.191243122386478,-0.160643991950353,-0.127030892929309,-0.0883133039547503,-0.0455638727305519,0.00224171406298288,0.0535150833435564,0.104820116632152,0.155830228876496,0.209240708766789,0.0259248795761851,0.0772019463514341,0.114968943508385,0.139352588616121,0.169227032104287,0.196210825977453,0.261991363696427,0.341643291548792,0.39801213891352,0.423205437450698,0.437557553895622,-0.175522619572782,-0.13816994707657,-0.103603153159421,-0.0642977240559595,-0.0275004840138498,0.0138844637823399,0.0819014935569477,0.157510286990663,0.209023522938223,0.240793617589132,0.268156240188282,-0.0575326331454527,-0.0523004458337355,-0.0534800008086684,-0.0498091686158551,-0.0491593458576973,-0.0642773095365757,-0.0420875858702522,0.0145527261515009,0.0226240167703313,0.050742453925499,0.0662786912283257,-0.067021096217455,-0.0171967185217412,0.0251314185461157,0.0614098648371942,0.101335180113104,0.140387566514866,0.215833223830858,0.300778726222311,0.360633226190528,0.390391756618517,0.412134356881533,-0.330700810935372,-0.372485450704137,-0.405171003851291,-0.42627068565575,-0.444328185077183,-0.45286469044862,-0.475359992104159,-0.491650025614037,-0.489282037709801,-0.470297490659509,-0.445000402979472,0.686603399704699,0.746286773516567,0.807802032614157,0.869828797624347,0.928829762644099,0.976543974131979,1,0.976562785085711,0.929168670651687,0.871044671782613,0.810402364200041,-0.375117794133074,-0.324861500720588,-0.351994323173269,-0.373408790198629,-0.391962931603337,-0.407906205186314,-0.415390425068402,-0.420224052297694,-0.409483069400088,-0.386708515457795,-0.358224578639671,-0.32508525376916
"nivel..8.",-0.373650173777517,-0.342333998182729,-0.300311431269422,-0.253518404027343,-0.202906617986234,-0.148911947879819,-0.0964903092984881,-0.0536574711989011,-0.0218641975047425,0.00785201325552323,0.0348703408103937,-0.29119383093266,-0.327895616231944,-0.362506749722603,-0.392258485278418,-0.411851864618586,-0.426207370233181,-0.437029228521284,-0.450918184961714,-0.453762535093596,-0.445599774385516,-0.420551337121357,-0.235228054142621,-0.216866912889676,-0.194074380523206,-0.163075247276949,-0.129076477631211,-0.0899863224349116,-0.046886648164087,0.00124796200601108,0.0527474791068548,0.104384574508123,0.155619225748279,-0.0184349413527471,0.0251668249492037,0.0788760942900373,0.111164911678809,0.136768630369751,0.162447926908478,0.190673451317973,0.259257602936394,0.341811200905412,0.397355055734943,0.425444198981526,-0.214867728545685,-0.179788348032516,-0.135967065516891,-0.102604845009127,-0.0641117542436564,-0.035176777310036,0.00688534086684062,0.0756184029887405,0.156624962173667,0.209006505485793,0.245103499801226,-0.053830737579117,-0.0555316637056084,-0.0500675849077809,-0.0527453873619586,-0.0453395707306184,-0.0565268159601163,-0.074176463090654,-0.0456709247232654,-0.00172803894677674,0.0251574209679406,0.0538593326285887,-0.113175518375577,-0.0711228654225169,-0.015971640226603,0.0235646628429295,0.0598497617867976,0.0933094404498131,0.134040638332753,0.210690230602786,0.301159236155837,0.359459888848374,0.393115317123012,-0.287624311774595,-0.330795034506747,-0.372621082385349,-0.406124499893284,-0.427811076226124,-0.442961331436005,-0.453950455657368,-0.475514685322369,-0.490845734362143,-0.491356253927435,-0.472374201383617,0.626295593873955,0.686590099282852,0.746513493845411,0.808051669497482,0.870106967620509,0.9290126097228,0.976562785085711,1,0.976566376284312,0.929466400213916,0.871641653635964,-0.398812386695385,-0.295552569035821,-0.325531443165719,-0.351907402745282,-0.376928436861268,-0.394833583573842,-0.40880017640642,-0.417911821043093,-0.420641183109652,-0.408667071624372,-0.390005998726512,-0.360092695163081
"nivel..9.",-0.396896156710773,-0.371902087361199,-0.340244858257794,-0.298947035679566,-0.252217497844612,-0.201601843915979,-0.147117430363349,-0.0944762907940983,-0.0518517466269115,-0.0202627725361287,0.00958108890649262,-0.248949230131928,-0.291942599280231,-0.328819135679313,-0.364984179617378,-0.39469195627616,-0.411511538263365,-0.427680447351176,-0.437336244004347,-0.450266059808498,-0.457129211587423,-0.447723100119476,-0.249147959649628,-0.237129539531159,-0.218424261012496,-0.195289470712637,-0.163946409194484,-0.129623721938219,-0.0902307959087429,-0.0468522380744832,0.00144269445204654,0.0532434118478798,0.10505634661614,-0.0615430430316708,-0.018688827382491,0.0272697268044626,0.0748983167767856,0.108639633624272,0.129988892337466,0.156752176393841,0.188024570663108,0.259390187848632,0.341146326867617,0.400512969102677,-0.248303967517346,-0.219295343452054,-0.176524407314838,-0.135100026646587,-0.102137425873762,-0.0719012331577956,-0.0423850676039299,0.000380898813526863,0.0750068075727255,0.156094799146643,0.214797130105677,-0.0655690536574168,-0.051973202723613,-0.052862349569567,-0.0487935634610573,-0.0480329138767578,-0.0519808311386799,-0.0664671328405132,-0.077593149943781,-0.0635181907021328,0.000677676247261586,0.0286015602357812,-0.156261433467971,-0.11710000763767,-0.0691657685059038,-0.017620184073911,0.0222884750759529,0.05167119060388,0.0867893931485901,0.128716809662098,0.211395157529166,0.299703401800487,0.363471344678598,-0.239385292195222,-0.288026166367153,-0.331868398986885,-0.373719516457127,-0.408124200980968,-0.426655256788453,-0.444264558582538,-0.454565431516539,-0.474819422024842,-0.493152441121379,-0.493489189095639,0.564001438602449,0.626544304975627,0.687027680033724,0.746892534531698,0.808387449085738,0.870385484878146,0.929168670651687,0.976566376284312,1,0.976773772111336,0.929957458354756,-0.416723350493767,-0.257890340573036,-0.29640870224111,-0.326293598175736,-0.355666217171173,-0.380255658261529,-0.39584666855508,-0.411211854517925,-0.418438339928923,-0.420010429400241,-0.411915452106361,-0.391497427638896
"nivel..10.",-0.414330640263029,-0.394661751777174,-0.369246681506098,-0.338083726519151,-0.296873232458872,-0.250188930973592,-0.19935640618852,-0.144745671308756,-0.0923641664002183,-0.0499514842156104,-0.0183242322061766,-0.204469812493799,-0.250232157557233,-0.294860377480231,-0.331301007491461,-0.367887358391747,-0.394901650653319,-0.412862471130244,-0.428554823937208,-0.437259808672574,-0.453256630442643,-0.458689211592373,-0.247137885127915,-0.248248499959996,-0.235984969510791,-0.21703452220993,-0.193665221309784,-0.162102417237599,-0.127587512897345,-0.0880284017207092,-0.0446193148785283,0.00386869201866262,0.0557202673204433,-0.102391900416277,-0.0606713043248291,-0.0160707731058046,0.0237521528872383,0.0730513121860784,0.103529497978861,0.125193394889819,0.155136887523993,0.188235617001912,0.259094899797063,0.345501309593666,-0.280435022258359,-0.252314051260896,-0.214506557238645,-0.176024871904693,-0.134139208111032,-0.108726260672549,-0.0782119649834041,-0.0480895490735912,0.000602459404568385,0.073764946949218,0.163592974191334,-0.044400575017685,-0.064312264498759,-0.0489269875239007,-0.0507456045625235,-0.0444296062021955,-0.05229172042317,-0.0604169717040059,-0.0689613374105953,-0.0913461947313133,-0.0616512515513462,0.00420400038546517,-0.19824814705699,-0.159086472774078,-0.114021164140624,-0.0706051847767299,-0.0180134042103737,0.0155710716463673,0.0461885014049449,0.0825307426019566,0.130097442107539,0.209882141538189,0.305320161397143,-0.189408362017739,-0.240484786697443,-0.291078005724866,-0.3331893089198,-0.376314819088211,-0.407929401209549,-0.42824025386935,-0.445825399259009,-0.454461575334298,-0.477236406045415,-0.4951186594187,0.50196385046938,0.565398771233656,0.628139047638777,0.688417762988453,0.748105051750903,0.809380927555818,0.871044671782613,0.929466400213916,0.976773772111336,1,0.976905702590801,-0.426867693733266,-0.218212379117709,-0.259088555041633,-0.298992679810075,-0.329899215723809,-0.359270018633057,-0.381418372944957,-0.397742757910056,-0.411970602475002,-0.418452449563581,-0.42268239267067,-0.412499395950176
"nivel..11.",-0.424348188760247,-0.411946270040918,-0.391818602342584,-0.366811532327635,-0.335713189587448,-0.294544674903582,-0.247711548321657,-0.196764397036364,-0.142426140177777,-0.0902793108211245,-0.0478847934006514,-0.145443960899144,-0.206034744189636,-0.253783913183154,-0.297455837578711,-0.334483512378057,-0.368339564062365,-0.396280496642774,-0.413964267292831,-0.428694108511272,-0.440198798083861,-0.454685046731413,-0.235201281864489,-0.245405589417425,-0.246320528521854,-0.233842912388849,-0.214683107963138,-0.191120195248452,-0.159385971736596,-0.124724529694607,-0.0851590440525875,-0.0415679724820958,0.00695329400190812,-0.134551017424677,-0.101116898992494,-0.0577967334366411,-0.0193407468882541,0.0222052212385963,0.0683590119492907,0.0990555909931187,0.123927234399541,0.155444854568692,0.188216949805613,0.264306251639948,-0.313003519154621,-0.284213286484254,-0.246997812706532,-0.21405381192639,-0.174829823766735,-0.140320951020406,-0.114677131025057,-0.0835873977875262,-0.0475307311150934,-0.000676672625439741,0.0824930432252654,-0.0356895974091863,-0.0433767318047602,-0.0611262749707466,-0.0465845850055294,-0.0465037789122982,-0.0479294500365468,-0.0602439636445437,-0.0626354715713622,-0.0805265416460319,-0.0896088886798126,-0.0579184501991042,-0.237025822800617,-0.200693052969643,-0.155578385770943,-0.115290435158127,-0.0706417949033723,-0.02432393958028,0.0104475445855219,0.042285196438774,0.084213195506956,0.128775337770362,0.216707157973839,-0.12917440816742,-0.190842064676907,-0.24418741564739,-0.29258936190511,-0.336122403319283,-0.3764558514948,-0.409672426850213,-0.430141374590155,-0.445942458077139,-0.457003259336811,-0.479235285888896,0.440199331046251,0.503776049459359,0.56739020112102,0.629898724346853,0.689974730341952,0.749452357469169,0.810402364200041,0.871641653635964,0.929957458354756,0.976905702590801,1,-0.428722819774948,-0.161628112588982,-0.219625783578257,-0.262261556898293,-0.302647933044346,-0.333698794712421,-0.360554267959117,-0.383212326856496,-0.398628820571474,-0.412216072453104,-0.420974725081286,-0.42299778885168
"cantidad",0.94562261602115,0.876026455388361,0.810942738230401,0.722022253321218,0.635647468412122,0.559188673693223,0.509801867824955,0.453945124759118,0.3961359756491,0.356438954616286,0.31786156782395,0.144954271371425,0.167389065881937,0.18950604890012,0.223427471157189,0.259773020786195,0.287314051964848,0.306210674994694,0.325811197794046,0.347868635560388,0.359975061712611,0.360269053674755,0.137208185073459,0.15626925224321,0.18963676422475,0.215861116162207,0.242180043684905,0.265097962557505,0.269627950508043,0.276998160247119,0.280162304741212,0.276820466703463,0.26857589113963,0.075708788937434,0.0552764518391729,0.0296402161161652,0.0566372774937368,0.040419788663172,-0.00405559570471139,-0.00970754398374306,-0.0381936363432119,-0.0754317571651054,-0.128682882932096,-0.154548136965169,0.0716358944597626,0.0665350029509191,0.0537736668002163,0.0534053196518983,0.0352485563197233,0.00509742767815594,-0.00142802915155364,-0.0195517133350756,-0.0505805400380894,-0.0876469188096868,-0.100076234880009,-0.0138660646742124,-0.0201012917799635,-0.0244211982533135,4.25937369901024e-05,0.00271191948267366,-0.01720278609521,0.00353389809345346,0.019082946956959,0.021072932681171,0.0126645402406288,0.0205701515494179,0.0848270995878421,0.0661325369846042,0.0439338339393481,0.0566730634236031,0.0357539722267006,-0.00329442577475282,-0.00686802601074777,-0.0325022604796018,-0.069799931841773,-0.122512454268305,-0.14674544617745,0.144046665295902,0.167885870483155,0.188906161190602,0.209950395721849,0.243885122295893,0.276632640953287,0.292792401511299,0.316364364399939,0.341817284421085,0.362929648601454,0.367470534666764,-0.1022814685739,-0.153710773422642,-0.207421647058768,-0.257793778865914,-0.304396736631324,-0.345236330569823,-0.375117794133074,-0.398812386695385,-0.416723350493767,-0.426867693733266,-0.428722819774948,1,0.152485278378988,0.174529344670009,0.196150278948015,0.240323168301335,0.277808935408102,0.298061929499914,0.319486784422086,0.333260258128103,0.349764259429771,0.352222058565619,0.347392030976451
"temperatura_min_media..1.",0.0975099714540873,0.0479446277726834,0.0162734477281764,-0.0246864523788656,-0.0743982089353139,-0.113983573413353,-0.144982697515501,-0.187334228326941,-0.220838682545139,-0.245703606909998,-0.279554573211311,0.973523817101437,0.694578621008716,0.639208701107921,0.655367197821697,0.594986730265285,0.589602388124263,0.501704552105737,0.446585642145336,0.414251434517511,0.359076402047584,0.244739746812537,0.268888229878999,0.245444998944996,0.222923686758769,0.19183038165376,0.16314935659859,0.134155228139257,0.0955947812206382,0.0764414979340031,0.0445461452295264,0.00812518882430552,-0.022485158585438,-0.0415897204810221,-0.235674113726176,-0.284471480899767,-0.233814307816078,-0.259538869501631,-0.319080077918639,-0.285181434793692,-0.280174253529849,-0.280692538070901,-0.319104445623939,-0.259579708041504,-0.104922453583565,-0.0768188568388029,-0.128218500679132,-0.168997659403286,-0.210080045916759,-0.253583480485024,-0.251069543089215,-0.280071574104761,-0.323207358968163,-0.347045034264011,-0.360475480688103,0.150521989290774,0.11150960147176,0.131874003127133,0.109454372617051,0.0906890203537037,0.111086930018548,0.0510108119710546,0.0907158393534656,0.100076199696241,0.0408296249463869,0.0317831799970445,-0.0965568965910778,-0.195938081756362,-0.254594801779272,-0.249051596810315,-0.279819470516085,-0.344085530175712,-0.327600633105522,-0.343902910576228,-0.363169233330782,-0.39381052822346,-0.366778587487331,0.904274226480733,0.707408316771833,0.652336537986408,0.646240108256817,0.596748488704645,0.609731763029655,0.512679525964529,0.451298143322794,0.416234225791007,0.387750758870833,0.256134040600918,-0.410825101235888,-0.408835892610271,-0.402636610239647,-0.389219567314629,-0.372904892895873,-0.351291628970093,-0.324861500720588,-0.295552569035821,-0.257890340573036,-0.218212379117709,-0.161628112588982,0.152485278378988,1,0.667364683063577,0.611026358604317,0.637782021542208,0.57550373424295,0.554166758180102,0.474365165449812,0.427931289497591,0.394068506067849,0.317084605721877,0.224936297570214
"temperatura_min_media..2.",0.151771662050127,0.0968801674279758,0.0471591644467387,0.0157847078563377,-0.0251571204517423,-0.0748754195082244,-0.114673226837916,-0.145782135631676,-0.188045414112199,-0.221461472206774,-0.246384752826496,0.65148981301052,0.973569981933417,0.696451043463019,0.639878258680433,0.655622707993012,0.595211673617639,0.590131430649517,0.502079636158866,0.44673371191787,0.415682088475483,0.3601530905725,0.302856583068037,0.270332081446088,0.246591869912438,0.223798241882944,0.192424687251842,0.163498287737386,0.134283956990553,0.0955077366140268,0.076250300225814,0.0441533295397379,0.00760098515272,-0.0957013948925703,-0.0415964842476068,-0.236499554087925,-0.282660927837632,-0.232884627437997,-0.258023403726327,-0.317095578867451,-0.284570584790555,-0.280309761243238,-0.280587212023719,-0.320242288271392,0.0743335647649123,-0.102433414307721,-0.0781145915066432,-0.128517445103802,-0.169128288620932,-0.207007874012556,-0.250391430942041,-0.248174032533376,-0.279955884815496,-0.322890304234406,-0.347877672676588,0.196640565876888,0.149800212785377,0.1101441198166,0.131140661719158,0.107269600868913,0.0941924732295221,0.115944785059292,0.0525768971607631,0.1021367371207,0.0990582270738233,0.0391344291326675,-0.044484971185791,-0.0949686177952346,-0.196700210643439,-0.253701302282796,-0.248689640242746,-0.27748501415101,-0.341902288422275,-0.326037240923361,-0.344275708031667,-0.362541731160189,-0.394293444114841,0.617370524300074,0.904456706877344,0.709076025501683,0.652649262036077,0.646491411964792,0.59735576816417,0.610109737570638,0.513282286513678,0.451459531135594,0.417179386579889,0.388754436611831,-0.39887026007974,-0.411673672396983,-0.409796288885462,-0.403475827744196,-0.38994942630909,-0.373564539867905,-0.351994323173269,-0.325531443165719,-0.29640870224111,-0.259088555041633,-0.219625783578257,0.174529344670009,0.667364683063577,1,0.668922412605739,0.612095209927688,0.638186724212217,0.575872404318478,0.555210323409021,0.474703192132878,0.428100519081651,0.395551468708611,0.31790786036912
